"","date","time","county_name","county_outages","county_total","state_outages","state_perc"
"12070","10/15/2018","18:01","LEON","14268","143853","148502","1.4"
"12071","10/15/2018","18:01","LEVY","0","25132","148502","1.4"
"12072","10/15/2018","18:01","LIBERTY","3283","4081","148502","1.4"
"12073","10/15/2018","18:01","MADISON","0","11037","148502","1.4"
"12074","10/15/2018","18:01","MANATEE","0","214713","148502","1.4"
"12075","10/15/2018","18:01","MARION","0","190998","148502","1.4"
"12076","10/15/2018","18:01","MARTIN","0","94739","148502","1.4"
"12077","10/15/2018","18:01","MIAMI-DADE","0","1161492","148502","1.4"
"12078","10/15/2018","18:01","MONROE","0","62035","148502","1.4"
"12079","10/15/2018","18:01","NASSAU","0","45678","148502","1.4"
"12080","10/15/2018","18:01","OKALOOSA","0","109967","148502","1.4"
"12081","10/15/2018","18:01","OKEECHOBEE","0","22420","148502","1.4"
"12082","10/15/2018","18:01","ORANGE","0","582021","148502","1.4"
"12083","10/15/2018","18:01","OSCEOLA","0","153219","148502","1.4"
"12084","10/15/2018","18:01","PALM","0","777888","148502","1.4"
"12085","10/15/2018","18:01","PASCO","0","270524","148502","1.4"
"12086","10/15/2018","18:01","PINELLAS","0","537090","148502","1.4"
"12087","10/15/2018","18:01","POLK","0","332026","148502","1.4"
"12088","10/15/2018","18:01","PUTNAM","0","41195","148502","1.4"
"12089","10/15/2018","18:01","SANTA","0","80308","148502","1.4"
"12090","10/15/2018","18:01","SARASOTA","0","270195","148502","1.4"
"12091","10/15/2018","18:01","SEMINOLE","0","209801","148502","1.4"
"12092","10/15/2018","18:01","ST.","0","134966","148502","1.4"
"12093","10/15/2018","18:01","ST.","0","156999","148502","1.4"
"12094","10/15/2018","18:01","SUMTER","0","75106","148502","1.4"
"12095","10/15/2018","18:01","SUWANNEE","0","22612","148502","1.4"
"12096","10/15/2018","18:01","TAYLOR","0","13343","148502","1.4"
"12097","10/15/2018","18:01","UNION","0","5383","148502","1.4"
"12098","10/15/2018","18:01","VOLUSIA","0","289325","148502","1.4"
"12099","10/15/2018","18:01","WAKULLA","1970","15915","148502","1.4"
"12100","10/15/2018","18:01","WALTON","100","60490","148502","1.4"
"12101","10/15/2018","18:01","WASHINGTON","7168","13186","148502","1.4"
"12102","10/15/2018","21:00","ALACHUA","0","130145","145885","1.38"
"12103","10/15/2018","21:00","BAKER","0","11589","145885","1.38"
"12104","10/15/2018","21:00","BAY","65608","117625","145885","1.38"
"12105","10/15/2018","21:00","BRADFORD","0","12592","145885","1.38"
"12106","10/15/2018","21:00","BREVARD","0","312898","145885","1.38"
"12107","10/15/2018","21:00","BROWARD","0","939531","145885","1.38"
"12108","10/15/2018","21:00","CALHOUN","6935","7060","145885","1.38"
"12109","10/15/2018","21:00","CHARLOTTE","0","117437","145885","1.38"
"12110","10/15/2018","21:00","CITRUS","0","88238","145885","1.38"
"12111","10/15/2018","21:00","CLAY","0","94266","145885","1.38"
"12112","10/15/2018","21:00","COLLIER","0","250710","145885","1.38"
"12113","10/15/2018","21:00","COLUMBIA","0","33514","145885","1.38"
"12114","10/15/2018","21:00","DESOTO","0","17827","145885","1.38"
"12115","10/15/2018","21:00","DIXIE","0","10113","145885","1.38"
"12116","10/15/2018","21:00","DUVAL","0","449806","145885","1.38"
"12117","10/15/2018","21:00","ESCAMBIA","0","156436","145885","1.38"
"12118","10/15/2018","21:00","FLAGLER","0","59627","145885","1.38"
"12119","10/15/2018","21:00","FRANKLIN","2556","10642","145885","1.38"
"12120","10/15/2018","21:00","GADSDEN","15012","22415","145885","1.38"
"12121","10/15/2018","21:00","GILCHRIST","0","9109","145885","1.38"
"12122","10/15/2018","21:00","GLADES","0","7435","145885","1.38"
"12123","10/15/2018","21:00","GULF","9862","11026","145885","1.38"
"12124","10/15/2018","21:00","HAMILTON","0","6807","145885","1.38"
"12125","10/15/2018","21:00","HARDEE","0","12375","145885","1.38"
"12126","10/15/2018","21:00","HENDRY","0","18586","145885","1.38"
"12127","10/15/2018","21:00","HERNANDO","0","95043","145885","1.38"
"12128","10/15/2018","21:00","HIGHLANDS","0","62344","145885","1.38"
"12129","10/15/2018","21:00","HILLSBOROUGH","0","634262","145885","1.38"
"12130","10/15/2018","21:00","HOLMES","2230","10404","145885","1.38"
"12131","10/15/2018","21:00","INDIAN","0","93042","145885","1.38"
"12132","10/15/2018","21:00","JACKSON","21667","26126","145885","1.38"
"12133","10/15/2018","21:00","JEFFERSON","0","8376","145885","1.38"
"12134","10/15/2018","21:00","LAFAYETTE","0","4192","145885","1.38"
"12135","10/15/2018","21:00","LAKE","0","180116","145885","1.38"
"12136","10/15/2018","21:00","LEE","0","445581","145885","1.38"
"12137","10/15/2018","21:00","LEON","10916","143853","145885","1.38"
"12138","10/15/2018","21:00","LEVY","0","25132","145885","1.38"
"12139","10/15/2018","21:00","LIBERTY","3111","4081","145885","1.38"
"12140","10/15/2018","21:00","MADISON","0","11037","145885","1.38"
"12141","10/15/2018","21:00","MANATEE","0","214713","145885","1.38"
"12142","10/15/2018","21:00","MARION","0","190998","145885","1.38"
"12143","10/15/2018","21:00","MARTIN","0","94739","145885","1.38"
"12144","10/15/2018","21:00","MIAMI-DADE","0","1161492","145885","1.38"
"12145","10/15/2018","21:00","MONROE","0","62035","145885","1.38"
"12146","10/15/2018","21:00","NASSAU","0","45678","145885","1.38"
"12147","10/15/2018","21:00","OKALOOSA","0","109967","145885","1.38"
"12148","10/15/2018","21:00","OKEECHOBEE","0","22420","145885","1.38"
"12149","10/15/2018","21:00","ORANGE","0","582021","145885","1.38"
"12150","10/15/2018","21:00","OSCEOLA","0","153219","145885","1.38"
"12151","10/15/2018","21:00","PALM","0","777888","145885","1.38"
"12152","10/15/2018","21:00","PASCO","0","270524","145885","1.38"
"12153","10/15/2018","21:00","PINELLAS","0","537090","145885","1.38"
"12154","10/15/2018","21:00","POLK","0","332026","145885","1.38"
"12155","10/15/2018","21:00","PUTNAM","0","41195","145885","1.38"
"12156","10/15/2018","21:00","SANTA","0","80308","145885","1.38"
"12157","10/15/2018","21:00","SARASOTA","0","270195","145885","1.38"
"12158","10/15/2018","21:00","SEMINOLE","0","209801","145885","1.38"
"12159","10/15/2018","21:00","ST.","0","134966","145885","1.38"
"12160","10/15/2018","21:00","ST.","0","156999","145885","1.38"
"12161","10/15/2018","21:00","SUMTER","0","75106","145885","1.38"
"12162","10/15/2018","21:00","SUWANNEE","0","22612","145885","1.38"
"12163","10/15/2018","21:00","TAYLOR","0","13343","145885","1.38"
"12164","10/15/2018","21:00","UNION","0","5383","145885","1.38"
"12165","10/15/2018","21:00","VOLUSIA","0","289325","145885","1.38"
"12166","10/15/2018","21:00","WAKULLA","1377","15915","145885","1.38"
"12167","10/15/2018","21:00","WALTON","0","60490","145885","1.38"
"12168","10/15/2018","21:00","WASHINGTON","6611","13186","145885","1.38"
"12169","10/16/2018","0:01","ALACHUA","0","130145","145885","1.38"
"12170","10/16/2018","0:01","BAKER","0","11589","145885","1.38"
"12171","10/16/2018","0:01","BAY","65608","117625","145885","1.38"
"12172","10/16/2018","0:01","BRADFORD","0","12592","145885","1.38"
"12173","10/16/2018","0:01","BREVARD","0","312898","145885","1.38"
"12174","10/16/2018","0:01","BROWARD","0","939531","145885","1.38"
"12175","10/16/2018","0:01","CALHOUN","6935","7060","145885","1.38"
"12176","10/16/2018","0:01","CHARLOTTE","0","117437","145885","1.38"
"12177","10/16/2018","0:01","CITRUS","0","88238","145885","1.38"
"12178","10/16/2018","0:01","CLAY","0","94266","145885","1.38"
"12179","10/16/2018","0:01","COLLIER","0","250710","145885","1.38"
"12180","10/16/2018","0:01","COLUMBIA","0","33514","145885","1.38"
"12181","10/16/2018","0:01","DESOTO","0","17827","145885","1.38"
"12182","10/16/2018","0:01","DIXIE","0","10113","145885","1.38"
"12183","10/16/2018","0:01","DUVAL","0","449806","145885","1.38"
"12184","10/16/2018","0:01","ESCAMBIA","0","156436","145885","1.38"
"12185","10/16/2018","0:01","FLAGLER","0","59627","145885","1.38"
"12186","10/16/2018","0:01","FRANKLIN","2556","10642","145885","1.38"
"12187","10/16/2018","0:01","GADSDEN","15012","22415","145885","1.38"
"12188","10/16/2018","0:01","GILCHRIST","0","9109","145885","1.38"
"12189","10/16/2018","0:01","GLADES","0","7435","145885","1.38"
"12190","10/16/2018","0:01","GULF","9862","11026","145885","1.38"
"12191","10/16/2018","0:01","HAMILTON","0","6807","145885","1.38"
"12192","10/16/2018","0:01","HARDEE","0","12375","145885","1.38"
"12193","10/16/2018","0:01","HENDRY","0","18586","145885","1.38"
"12194","10/16/2018","0:01","HERNANDO","0","95043","145885","1.38"
"12195","10/16/2018","0:01","HIGHLANDS","0","62344","145885","1.38"
"12196","10/16/2018","0:01","HILLSBOROUGH","0","634262","145885","1.38"
"12197","10/16/2018","0:01","HOLMES","2230","10404","145885","1.38"
"12198","10/16/2018","0:01","INDIAN","0","93042","145885","1.38"
"12199","10/16/2018","0:01","JACKSON","21667","26126","145885","1.38"
"12200","10/16/2018","0:01","JEFFERSON","0","8376","145885","1.38"
"12201","10/16/2018","0:01","LAFAYETTE","0","4192","145885","1.38"
"12202","10/16/2018","0:01","LAKE","0","180116","145885","1.38"
"12203","10/16/2018","0:01","LEE","0","445581","145885","1.38"
"12204","10/16/2018","0:01","LEON","10916","143853","145885","1.38"
"12205","10/16/2018","0:01","LEVY","0","25132","145885","1.38"
"12206","10/16/2018","0:01","LIBERTY","3111","4081","145885","1.38"
"12207","10/16/2018","0:01","MADISON","0","11037","145885","1.38"
"12208","10/16/2018","0:01","MANATEE","0","214713","145885","1.38"
"12209","10/16/2018","0:01","MARION","0","190998","145885","1.38"
"12210","10/16/2018","0:01","MARTIN","0","94739","145885","1.38"
"12211","10/16/2018","0:01","MIAMI-DADE","0","1161492","145885","1.38"
"12212","10/16/2018","0:01","MONROE","0","62035","145885","1.38"
"12213","10/16/2018","0:01","NASSAU","0","45678","145885","1.38"
"12214","10/16/2018","0:01","OKALOOSA","0","109967","145885","1.38"
"12215","10/16/2018","0:01","OKEECHOBEE","0","22420","145885","1.38"
"12216","10/16/2018","0:01","ORANGE","0","582021","145885","1.38"
"12217","10/16/2018","0:01","OSCEOLA","0","153219","145885","1.38"
"12218","10/16/2018","0:01","PALM","0","777888","145885","1.38"
"12219","10/16/2018","0:01","PASCO","0","270524","145885","1.38"
"12220","10/16/2018","0:01","PINELLAS","0","537090","145885","1.38"
"12221","10/16/2018","0:01","POLK","0","332026","145885","1.38"
"12222","10/16/2018","0:01","PUTNAM","0","41195","145885","1.38"
"12223","10/16/2018","0:01","SANTA","0","80308","145885","1.38"
"12224","10/16/2018","0:01","SARASOTA","0","270195","145885","1.38"
"12225","10/16/2018","0:01","SEMINOLE","0","209801","145885","1.38"
"12226","10/16/2018","0:01","ST.","0","134966","145885","1.38"
"12227","10/16/2018","0:01","ST.","0","156999","145885","1.38"
"12228","10/16/2018","0:01","SUMTER","0","75106","145885","1.38"
"12229","10/16/2018","0:01","SUWANNEE","0","22612","145885","1.38"
"12230","10/16/2018","0:01","TAYLOR","0","13343","145885","1.38"
"12231","10/16/2018","0:01","UNION","0","5383","145885","1.38"
"12232","10/16/2018","0:01","VOLUSIA","0","289325","145885","1.38"
"12233","10/16/2018","0:01","WAKULLA","1377","15915","145885","1.38"
"12234","10/16/2018","0:01","WALTON","0","60490","145885","1.38"
"12235","10/16/2018","0:01","WASHINGTON","6611","13186","145885","1.38"
"12236","10/16/2018","3:00","ALACHUA","0","130145","145885","1.38"
"12237","10/16/2018","3:00","BAKER","0","11589","145885","1.38"
"12238","10/16/2018","3:00","BAY","65608","117625","145885","1.38"
"12239","10/16/2018","3:00","BRADFORD","0","12592","145885","1.38"
"12240","10/16/2018","3:00","BREVARD","0","312898","145885","1.38"
"12241","10/16/2018","3:00","BROWARD","0","939531","145885","1.38"
"12242","10/16/2018","3:00","CALHOUN","6935","7060","145885","1.38"
"12243","10/16/2018","3:00","CHARLOTTE","0","117437","145885","1.38"
"12244","10/16/2018","3:00","CITRUS","0","88238","145885","1.38"
"12245","10/16/2018","3:00","CLAY","0","94266","145885","1.38"
"12246","10/16/2018","3:00","COLLIER","0","250710","145885","1.38"
"12247","10/16/2018","3:00","COLUMBIA","0","33514","145885","1.38"
"12248","10/16/2018","3:00","DESOTO","0","17827","145885","1.38"
"12249","10/16/2018","3:00","DIXIE","0","10113","145885","1.38"
"12250","10/16/2018","3:00","DUVAL","0","449806","145885","1.38"
"12251","10/16/2018","3:00","ESCAMBIA","0","156436","145885","1.38"
"12252","10/16/2018","3:00","FLAGLER","0","59627","145885","1.38"
"12253","10/16/2018","3:00","FRANKLIN","2556","10642","145885","1.38"
"12254","10/16/2018","3:00","GADSDEN","15012","22415","145885","1.38"
"12255","10/16/2018","3:00","GILCHRIST","0","9109","145885","1.38"
"12256","10/16/2018","3:00","GLADES","0","7435","145885","1.38"
"12257","10/16/2018","3:00","GULF","9862","11026","145885","1.38"
"12258","10/16/2018","3:00","HAMILTON","0","6807","145885","1.38"
"12259","10/16/2018","3:00","HARDEE","0","12375","145885","1.38"
"12260","10/16/2018","3:00","HENDRY","0","18586","145885","1.38"
"12261","10/16/2018","3:00","HERNANDO","0","95043","145885","1.38"
"12262","10/16/2018","3:00","HIGHLANDS","0","62344","145885","1.38"
"12263","10/16/2018","3:00","HILLSBOROUGH","0","634262","145885","1.38"
"12264","10/16/2018","3:00","HOLMES","2230","10404","145885","1.38"
"12265","10/16/2018","3:00","INDIAN","0","93042","145885","1.38"
"12266","10/16/2018","3:00","JACKSON","21667","26126","145885","1.38"
"12267","10/16/2018","3:00","JEFFERSON","0","8376","145885","1.38"
"12268","10/16/2018","3:00","LAFAYETTE","0","4192","145885","1.38"
"12269","10/16/2018","3:00","LAKE","0","180116","145885","1.38"
"12270","10/16/2018","3:00","LEE","0","445581","145885","1.38"
"12271","10/16/2018","3:00","LEON","10916","143853","145885","1.38"
"12272","10/16/2018","3:00","LEVY","0","25132","145885","1.38"
"12273","10/16/2018","3:00","LIBERTY","3111","4081","145885","1.38"
"12274","10/16/2018","3:00","MADISON","0","11037","145885","1.38"
"12275","10/16/2018","3:00","MANATEE","0","214713","145885","1.38"
"12276","10/16/2018","3:00","MARION","0","190998","145885","1.38"
"12277","10/16/2018","3:00","MARTIN","0","94739","145885","1.38"
"12278","10/16/2018","3:00","MIAMI-DADE","0","1161492","145885","1.38"
"12279","10/16/2018","3:00","MONROE","0","62035","145885","1.38"
"12280","10/16/2018","3:00","NASSAU","0","45678","145885","1.38"
"12281","10/16/2018","3:00","OKALOOSA","0","109967","145885","1.38"
"12282","10/16/2018","3:00","OKEECHOBEE","0","22420","145885","1.38"
"12283","10/16/2018","3:00","ORANGE","0","582021","145885","1.38"
"12284","10/16/2018","3:00","OSCEOLA","0","153219","145885","1.38"
"12285","10/16/2018","3:00","PALM","0","777888","145885","1.38"
"12286","10/16/2018","3:00","PASCO","0","270524","145885","1.38"
"12287","10/16/2018","3:00","PINELLAS","0","537090","145885","1.38"
"12288","10/16/2018","3:00","POLK","0","332026","145885","1.38"
"12289","10/16/2018","3:00","PUTNAM","0","41195","145885","1.38"
"12290","10/16/2018","3:00","SANTA","0","80308","145885","1.38"
"12291","10/16/2018","3:00","SARASOTA","0","270195","145885","1.38"
"12292","10/16/2018","3:00","SEMINOLE","0","209801","145885","1.38"
"12293","10/16/2018","3:00","ST.","0","134966","145885","1.38"
"12294","10/16/2018","3:00","ST.","0","156999","145885","1.38"
"12295","10/16/2018","3:00","SUMTER","0","75106","145885","1.38"
"12296","10/16/2018","3:00","SUWANNEE","0","22612","145885","1.38"
"12297","10/16/2018","3:00","TAYLOR","0","13343","145885","1.38"
"12298","10/16/2018","3:00","UNION","0","5383","145885","1.38"
"12299","10/16/2018","3:00","VOLUSIA","0","289325","145885","1.38"
"12300","10/16/2018","3:00","WAKULLA","1377","15915","145885","1.38"
"12301","10/16/2018","3:00","WALTON","0","60490","145885","1.38"
"12302","10/16/2018","3:00","WASHINGTON","6611","13186","145885","1.38"
"12303","10/16/2018","6:00","ALACHUA","0","130145","140187","1.32"
"12304","10/16/2018","6:00","BAKER","0","11589","140187","1.32"
"12305","10/16/2018","6:00","BAY","65338","117625","140187","1.32"
"12306","10/16/2018","6:00","BRADFORD","0","12592","140187","1.32"
"12307","10/16/2018","6:00","BREVARD","0","312898","140187","1.32"
"12308","10/16/2018","6:00","BROWARD","0","939531","140187","1.32"
"12309","10/16/2018","6:00","CALHOUN","6935","7060","140187","1.32"
"12310","10/16/2018","6:00","CHARLOTTE","0","117437","140187","1.32"
"12311","10/16/2018","6:00","CITRUS","0","88238","140187","1.32"
"12312","10/16/2018","6:00","CLAY","0","94266","140187","1.32"
"12313","10/16/2018","6:00","COLLIER","0","250710","140187","1.32"
"12314","10/16/2018","6:00","COLUMBIA","0","33514","140187","1.32"
"12315","10/16/2018","6:00","DESOTO","0","17827","140187","1.32"
"12316","10/16/2018","6:00","DIXIE","0","10113","140187","1.32"
"12317","10/16/2018","6:00","DUVAL","0","449806","140187","1.32"
"12318","10/16/2018","6:00","ESCAMBIA","0","156436","140187","1.32"
"12319","10/16/2018","6:00","FLAGLER","0","59627","140187","1.32"
"12320","10/16/2018","6:00","FRANKLIN","2568","10642","140187","1.32"
"12321","10/16/2018","6:00","GADSDEN","14743","22415","140187","1.32"
"12322","10/16/2018","6:00","GILCHRIST","0","9109","140187","1.32"
"12323","10/16/2018","6:00","GLADES","0","7435","140187","1.32"
"12324","10/16/2018","6:00","GULF","9433","11026","140187","1.32"
"12325","10/16/2018","6:00","HAMILTON","0","6807","140187","1.32"
"12326","10/16/2018","6:00","HARDEE","0","12375","140187","1.32"
"12327","10/16/2018","6:00","HENDRY","0","18586","140187","1.32"
"12328","10/16/2018","6:00","HERNANDO","0","95043","140187","1.32"
"12329","10/16/2018","6:00","HIGHLANDS","0","62344","140187","1.32"
"12330","10/16/2018","6:00","HILLSBOROUGH","0","634262","140187","1.32"
"12331","10/16/2018","6:00","HOLMES","2205","10404","140187","1.32"
"12332","10/16/2018","6:00","INDIAN","0","93042","140187","1.32"
"12333","10/16/2018","6:00","JACKSON","22016","26126","140187","1.32"
"12334","10/16/2018","6:00","JEFFERSON","0","8376","140187","1.32"
"12335","10/16/2018","6:00","LAFAYETTE","0","4192","140187","1.32"
"12336","10/16/2018","6:00","LAKE","0","180116","140187","1.32"
"12337","10/16/2018","6:00","LEE","0","445581","140187","1.32"
"12338","10/16/2018","6:00","LEON","8282","143853","140187","1.32"
"12339","10/16/2018","6:00","LEVY","0","25132","140187","1.32"
"12340","10/16/2018","6:00","LIBERTY","2882","4081","140187","1.32"
"12341","10/16/2018","6:00","MADISON","0","11037","140187","1.32"
"12342","10/16/2018","6:00","MANATEE","0","214713","140187","1.32"
"12343","10/16/2018","6:00","MARION","0","190998","140187","1.32"
"12344","10/16/2018","6:00","MARTIN","0","94739","140187","1.32"
"12345","10/16/2018","6:00","MIAMI-DADE","0","1161492","140187","1.32"
"12346","10/16/2018","6:00","MONROE","0","62035","140187","1.32"
"12347","10/16/2018","6:00","NASSAU","0","45678","140187","1.32"
"12348","10/16/2018","6:00","OKALOOSA","0","109967","140187","1.32"
"12349","10/16/2018","6:00","OKEECHOBEE","0","22420","140187","1.32"
"12350","10/16/2018","6:00","ORANGE","0","582021","140187","1.32"
"12351","10/16/2018","6:00","OSCEOLA","0","153219","140187","1.32"
"12352","10/16/2018","6:00","PALM","0","777888","140187","1.32"
"12353","10/16/2018","6:00","PASCO","0","270524","140187","1.32"
"12354","10/16/2018","6:00","PINELLAS","0","537090","140187","1.32"
"12355","10/16/2018","6:00","POLK","0","332026","140187","1.32"
"12356","10/16/2018","6:00","PUTNAM","0","41195","140187","1.32"
"12357","10/16/2018","6:00","SANTA","0","80308","140187","1.32"
"12358","10/16/2018","6:00","SARASOTA","0","270195","140187","1.32"
"12359","10/16/2018","6:00","SEMINOLE","0","209801","140187","1.32"
"12360","10/16/2018","6:00","ST.","0","134966","140187","1.32"
"12361","10/16/2018","6:00","ST.","0","156999","140187","1.32"
"12362","10/16/2018","6:00","SUMTER","0","75106","140187","1.32"
"12363","10/16/2018","6:00","SUWANNEE","0","22612","140187","1.32"
"12364","10/16/2018","6:00","TAYLOR","0","13343","140187","1.32"
"12365","10/16/2018","6:00","UNION","0","5383","140187","1.32"
"12366","10/16/2018","6:00","VOLUSIA","0","289325","140187","1.32"
"12367","10/16/2018","6:00","WAKULLA","1159","15915","140187","1.32"
"12368","10/16/2018","6:00","WALTON","0","60490","140187","1.32"
"12369","10/16/2018","6:00","WASHINGTON","4626","13186","140187","1.32"
"12370","10/16/2018","9:01","DIXIE","0","10113","139119","1.31"
"12371","10/16/2018","9:01","DUVAL","0","449806","139119","1.31"
"12372","10/16/2018","9:01","ESCAMBIA","0","156436","139119","1.31"
"12373","10/16/2018","9:01","FLAGLER","0","59627","139119","1.31"
"12374","10/16/2018","9:01","FRANKLIN","2574","10642","139119","1.31"
"12375","10/16/2018","9:01","GADSDEN","14751","22415","139119","1.31"
"12376","10/16/2018","9:01","GILCHRIST","0","9109","139119","1.31"
"12377","10/16/2018","9:01","GLADES","0","7435","139119","1.31"
"12378","10/16/2018","9:01","GULF","9437","11026","139119","1.31"
"12379","10/16/2018","9:01","HAMILTON","0","6807","139119","1.31"
"12380","10/16/2018","9:01","HARDEE","0","12375","139119","1.31"
"12381","10/16/2018","9:01","HENDRY","0","18586","139119","1.31"
"12382","10/16/2018","9:01","HERNANDO","0","95043","139119","1.31"
"12383","10/16/2018","9:01","HIGHLANDS","0","62344","139119","1.31"
"12384","10/16/2018","9:01","HILLSBOROUGH","0","634262","139119","1.31"
"12385","10/16/2018","9:01","HOLMES","2208","10404","139119","1.31"
"12386","10/16/2018","9:01","INDIAN","0","93042","139119","1.31"
"12387","10/16/2018","9:01","JACKSON","21611","26126","139119","1.31"
"12388","10/16/2018","9:01","JEFFERSON","0","8376","139119","1.31"
"12389","10/16/2018","9:01","LAFAYETTE","0","4192","139119","1.31"
"12390","10/16/2018","9:01","LAKE","0","180116","139119","1.31"
"12391","10/16/2018","9:01","LEE","0","445581","139119","1.31"
"12392","10/16/2018","9:01","LEON","7571","143853","139119","1.31"
"12393","10/16/2018","9:01","LEVY","0","25132","139119","1.31"
"12394","10/16/2018","9:01","LIBERTY","2881","4081","139119","1.31"
"12395","10/16/2018","9:01","MADISON","0","11037","139119","1.31"
"12396","10/16/2018","9:01","MANATEE","0","214713","139119","1.31"
"12397","10/16/2018","9:01","MARION","0","190998","139119","1.31"
"12398","10/16/2018","9:01","MARTIN","0","94739","139119","1.31"
"12399","10/16/2018","9:01","MIAMI-DADE","0","1161492","139119","1.31"
"12400","10/16/2018","9:01","MONROE","0","62035","139119","1.31"
"12401","10/16/2018","9:01","NASSAU","0","45678","139119","1.31"
"12402","10/16/2018","9:01","OKALOOSA","0","109967","139119","1.31"
"12403","10/16/2018","9:01","OKEECHOBEE","0","22420","139119","1.31"
"12404","10/16/2018","9:01","ORANGE","0","582021","139119","1.31"
"12405","10/16/2018","9:01","OSCEOLA","0","153219","139119","1.31"
"12406","10/16/2018","9:01","PALM","0","777888","139119","1.31"
"12407","10/16/2018","9:01","PASCO","0","270524","139119","1.31"
"12408","10/16/2018","9:01","PINELLAS","0","537090","139119","1.31"
"12409","10/16/2018","9:01","POLK","0","332026","139119","1.31"
"12410","10/16/2018","9:01","PUTNAM","0","41195","139119","1.31"
"12411","10/16/2018","9:01","SANTA","0","80308","139119","1.31"
"12412","10/16/2018","9:01","SARASOTA","0","270195","139119","1.31"
"12413","10/16/2018","9:01","SEMINOLE","0","209801","139119","1.31"
"12414","10/16/2018","9:01","ST.","0","134966","139119","1.31"
"12415","10/16/2018","9:01","ST.","0","156999","139119","1.31"
"12416","10/16/2018","9:01","SUMTER","0","75106","139119","1.31"
"12417","10/16/2018","9:01","SUWANNEE","0","22612","139119","1.31"
"12418","10/16/2018","9:01","TAYLOR","0","13343","139119","1.31"
"12419","10/16/2018","9:01","UNION","0","5383","139119","1.31"
"12420","10/16/2018","9:01","VOLUSIA","0","289325","139119","1.31"
"12421","10/16/2018","9:01","WAKULLA","1161","15915","139119","1.31"
"12422","10/16/2018","9:01","WALTON","0","60490","139119","1.31"
"12423","10/16/2018","9:01","WASHINGTON","4627","13186","139119","1.31"
"12424","10/16/2018","12:01","DIXIE","0","10113","139967","1.32"
"12425","10/16/2018","12:01","DUVAL","0","449806","139967","1.32"
"12426","10/16/2018","12:01","ESCAMBIA","0","156436","139967","1.32"
"12427","10/16/2018","12:01","FLAGLER","0","59627","139967","1.32"
"12428","10/16/2018","12:01","FRANKLIN","2484","10642","139967","1.32"
"12429","10/16/2018","12:01","GADSDEN","14624","22415","139967","1.32"
"12430","10/16/2018","12:01","GILCHRIST","0","9109","139967","1.32"
"12431","10/16/2018","12:01","GLADES","0","7435","139967","1.32"
"12432","10/16/2018","12:01","GULF","9568","11026","139967","1.32"
"12433","10/16/2018","12:01","HAMILTON","0","6807","139967","1.32"
"12434","10/16/2018","12:01","HARDEE","0","12375","139967","1.32"
"12435","10/16/2018","12:01","HENDRY","0","18586","139967","1.32"
"12436","10/16/2018","12:01","HERNANDO","0","95043","139967","1.32"
"12437","10/16/2018","12:01","HIGHLANDS","0","62344","139967","1.32"
"12438","10/16/2018","12:01","HILLSBOROUGH","0","634262","139967","1.32"
"12439","10/16/2018","12:01","HOLMES","2210","10404","139967","1.32"
"12440","10/16/2018","12:01","INDIAN","0","93042","139967","1.32"
"12441","10/16/2018","12:01","JACKSON","21612","26126","139967","1.32"
"12442","10/16/2018","12:01","JEFFERSON","0","8376","139967","1.32"
"12443","10/16/2018","12:01","LAFAYETTE","0","4192","139967","1.32"
"12444","10/16/2018","12:01","LAKE","0","180116","139967","1.32"
"12445","10/16/2018","12:01","LEE","0","445581","139967","1.32"
"12446","10/16/2018","12:01","LEON","7579","143853","139967","1.32"
"12447","10/16/2018","12:01","LEVY","0","25132","139967","1.32"
"12448","10/16/2018","12:01","LIBERTY","2741","4081","139967","1.32"
"12449","10/16/2018","12:01","MADISON","0","11037","139967","1.32"
"12450","10/16/2018","12:01","MANATEE","0","214713","139967","1.32"
"12451","10/16/2018","12:01","MARION","0","190998","139967","1.32"
"12452","10/16/2018","12:01","MARTIN","0","94739","139967","1.32"
"12453","10/16/2018","12:01","MIAMI-DADE","0","1161492","139967","1.32"
"12454","10/16/2018","12:01","MONROE","0","62035","139967","1.32"
"12455","10/16/2018","12:01","NASSAU","0","45678","139967","1.32"
"12456","10/16/2018","12:01","OKALOOSA","0","109967","139967","1.32"
"12457","10/16/2018","12:01","OKEECHOBEE","0","22420","139967","1.32"
"12458","10/16/2018","12:01","ORANGE","0","582021","139967","1.32"
"12459","10/16/2018","12:01","OSCEOLA","0","153219","139967","1.32"
"12460","10/16/2018","12:01","PALM","0","777888","139967","1.32"
"12461","10/16/2018","12:01","PASCO","0","270524","139967","1.32"
"12462","10/16/2018","12:01","PINELLAS","0","537090","139967","1.32"
"12463","10/16/2018","12:01","POLK","0","332026","139967","1.32"
"12464","10/16/2018","12:01","PUTNAM","0","41195","139967","1.32"
"12465","10/16/2018","12:01","SANTA","0","80308","139967","1.32"
"12466","10/16/2018","12:01","SARASOTA","0","270195","139967","1.32"
"12467","10/16/2018","12:01","SEMINOLE","0","209801","139967","1.32"
"12468","10/16/2018","12:01","ST.","0","134966","139967","1.32"
"12469","10/16/2018","12:01","ST.","0","156999","139967","1.32"
"12470","10/16/2018","12:01","SUMTER","0","75106","139967","1.32"
"12471","10/16/2018","12:01","SUWANNEE","0","22612","139967","1.32"
"12472","10/16/2018","12:01","TAYLOR","0","13343","139967","1.32"
"12473","10/16/2018","12:01","UNION","0","5383","139967","1.32"
